
	========== PASAJEROS ========== 	  Tiempos


	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 26 coge maleta (Pasajero 26-1)	[0.5232223]
[-] Pasajero 32 coge maleta (Pasajero 32-1)	[0.5659781]
[-] Pasajero 39 coge maleta (Pasajero 39-1)	[0.5864723]
[-] Pasajero 38 coge maleta (Pasajero 38-1)	[0.6048864]
[-] Pasajero 19 coge maleta (Pasajero 19-1)	[0.6226801]
[-] Pasajero 8 coge maleta (Pasajero 8-1)	[0.6383328]
[-] Pasajero 1 coge maleta (Pasajero 1-1)	[0.6576119]
[-] Pasajero 14 coge maleta (Pasajero 14-1)	[0.6745796]
[-] Pasajero 13 coge maleta (Pasajero 13-1)	[0.7340752]
[-] Pasajero 21 coge maleta (Pasajero 21-1)	[0.7862784]
[-] Pasajero 25 coge maleta (Pasajero 25-1)	[1.8911476]
[-] Pasajero 3 coge maleta (Pasajero 3-1)	[2.1719534]
[-] Pasajero 33 coge maleta (Pasajero 33-1)	[2.9025505]
[-] Pasajero 37 coge maleta (Pasajero 37-1)	[3.5569216]
[-] Pasajero 27 coge maleta (Pasajero 27-1)	[4.0414064]
[-] Pasajero 20 coge maleta (Pasajero 20-1)	[4.7432299]
[-] Pasajero 29 coge maleta (Pasajero 29-1)	[5.2245318]
[-] Pasajero 17 coge maleta (Pasajero 17-1)	[5.8004412]
[-] Pasajero 28 coge maleta (Pasajero 28-1)	[6.2149578]
[-] Pasajero 22 coge maleta (Pasajero 22-1)	[6.9110751]
[-] Pasajero 15 coge maleta (Pasajero 15-1)	[7.481431]
[-] Pasajero 15 coge maleta (Pasajero 15-2)	[0.5555553]
[-] Pasajero 31 coge maleta (Pasajero 31-1)	[8.6807941]
[-] Pasajero 30 coge maleta (Pasajero 30-1)	[9.0812706]
[-] Pasajero 4 coge maleta (Pasajero 4-1)	[9.6733194]
[-] Pasajero 36 coge maleta (Pasajero 36-1)	[10.0558557]
[-] Pasajero 2 coge maleta (Pasajero 2-1)	[10.8909056]
[-] Pasajero 34 coge maleta (Pasajero 34-1)	[10.9523416]
[-] Pasajero 16 coge maleta (Pasajero 16-1)	[12.1409482]
[-] Pasajero 12 coge maleta (Pasajero 12-1)	[12.1738494]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 6 coge maleta (Pasajero 6-1)	[0.5328761]
[-] Pasajero 34 coge maleta (Pasajero 34-1)	[0.5865907]
[-] Pasajero 32 coge maleta (Pasajero 32-1)	[0.6127969]
[-] Pasajero 31 coge maleta (Pasajero 31-1)	[0.6305654]
[-] Pasajero 2 coge maleta (Pasajero 2-1)	[0.6477246]
[-] Pasajero 39 coge maleta (Pasajero 39-1)	[0.6700585]
[-] Pasajero 24 coge maleta (Pasajero 24-1)	[0.6871467]
[-] Pasajero 9 coge maleta (Pasajero 9-1)	[0.7029832]
[-] Pasajero 1 coge maleta (Pasajero 1-1)	[0.7235263]
[-] Pasajero 37 coge maleta (Pasajero 37-1)	[0.7495228]
[-] Pasajero 3 coge maleta (Pasajero 3-1)	[1.6312995]
[-] Pasajero 22 coge maleta (Pasajero 22-1)	[1.8026355]
[-] Pasajero 30 coge maleta (Pasajero 30-1)	[2.8828168]
[-] Pasajero 7 coge maleta (Pasajero 7-1)	[3.037679]
[-] Pasajero 7 coge maleta (Pasajero 7-2)	[0.9200446]
[-] Pasajero 0 coge maleta (Pasajero 0-1)	[4.1875331]
[-] Pasajero 35 coge maleta (Pasajero 35-1)	[4.9419018]
[-] Pasajero 12 coge maleta (Pasajero 12-1)	[5.2921914]
[-] Pasajero 20 coge maleta (Pasajero 20-1)	[6.1888031]
[-] Pasajero 13 coge maleta (Pasajero 13-1)	[6.6207322]
[-] Pasajero 10 coge maleta (Pasajero 10-1)	[7.234926]
[-] Pasajero 11 coge maleta (Pasajero 11-1)	[7.7416476]
[-] Pasajero 29 coge maleta (Pasajero 29-1)	[8.4724723]
[-] Pasajero 36 coge maleta (Pasajero 36-1)	[8.8514261]
[-] Pasajero 18 coge maleta (Pasajero 18-1)	[9.5419116]
[-] Pasajero 23 coge maleta (Pasajero 23-1)	[9.8407193]
[-] Pasajero 25 coge maleta (Pasajero 25-1)	[10.5606753]
[-] Pasajero 14 coge maleta (Pasajero 14-1)	[11.0484576]
[-] Pasajero 21 coge maleta (Pasajero 21-1)	[11.6086239]
[-] Pasajero 33 coge maleta (Pasajero 33-1)	[12.3972661]
[-] Pasajero 38 coge maleta (Pasajero 38-1)	[12.9602733]
[-] Pasajero 27 coge maleta (Pasajero 27-1)	[13.5786525]
[-] Pasajero 26 coge maleta (Pasajero 26-1)	[13.892008]
[-] Pasajero 5 coge maleta (Pasajero 5-1)	[14.7891394]
[-] Pasajero 19 coge maleta (Pasajero 19-1)	[14.8388994]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 4 coge maleta (Pasajero 4-1)	[0.5091573]
[-] Pasajero 24 coge maleta (Pasajero 24-1)	[0.677294]
[-] Pasajero 10 coge maleta (Pasajero 10-1)	[0.7091671]
[-] Pasajero 27 coge maleta (Pasajero 27-1)	[0.723962599]
[-] Pasajero 11 coge maleta (Pasajero 11-1)	[0.741808501]
[-] Pasajero 3 coge maleta (Pasajero 3-1)	[0.7594782]
[-] Pasajero 22 coge maleta (Pasajero 22-1)	[0.774253001]
[-] Pasajero 5 coge maleta (Pasajero 5-1)	[0.7948011]
[-] Pasajero 26 coge maleta (Pasajero 26-1)	[0.880659099]
[-] Pasajero 15 coge maleta (Pasajero 15-1)	[0.8978935]
[-] Pasajero 1 coge maleta (Pasajero 1-1)	[2.123343199]
[-] Pasajero 25 coge maleta (Pasajero 25-1)	[2.229960399]
[-] Pasajero 32 coge maleta (Pasajero 32-1)	[3.1363689]
[-] Pasajero 33 coge maleta (Pasajero 33-1)	[3.5525583]
[-] Pasajero 6 coge maleta (Pasajero 6-1)	[4.4518892]
[-] Pasajero 37 coge maleta (Pasajero 37-1)	[4.6913442]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 23 coge maleta (Pasajero 23-1)	[0.5221034]
[-] Pasajero 35 coge maleta (Pasajero 35-1)	[0.5706122]
[-] Pasajero 12 coge maleta (Pasajero 12-1)	[0.6006736]
[-] Pasajero 19 coge maleta (Pasajero 19-1)	[0.6219842]
[-] Pasajero 14 coge maleta (Pasajero 14-1)	[0.6487804]
[-] Pasajero 6 coge maleta (Pasajero 6-1)	[0.6684583]
[-] Pasajero 29 coge maleta (Pasajero 29-1)	[0.6851625]
[-] Pasajero 30 coge maleta (Pasajero 30-1)	[0.712468399]
[-] Pasajero 32 coge maleta (Pasajero 32-1)	[0.7261697]
[-] Pasajero 1 coge maleta (Pasajero 1-1)	[0.7556118]
[-] Pasajero 13 coge maleta (Pasajero 13-1)	[1.8204676]
[-] Pasajero 0 coge maleta (Pasajero 0-1)	[2.072982799]
[-] Pasajero 21 coge maleta (Pasajero 21-1)	[2.956233899]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 2 coge maleta (Pasajero 2-1)	[0.511875499]
[-] Pasajero 37 coge maleta (Pasajero 37-1)	[0.5340933]
[-] Pasajero 6 coge maleta (Pasajero 6-1)	[0.554469]
[-] Pasajero 28 coge maleta (Pasajero 28-1)	[0.5847143]
[-] Pasajero 4 coge maleta (Pasajero 4-1)	[0.604975599]
[-] Pasajero 13 coge maleta (Pasajero 13-1)	[0.642361801]
[-] Pasajero 14 coge maleta (Pasajero 14-1)	[0.6639702]
[-] Pasajero 20 coge maleta (Pasajero 20-1)	[0.6829954]
[-] Pasajero 26 coge maleta (Pasajero 26-1)	[0.701931199]
[-] Pasajero 23 coge maleta (Pasajero 23-1)	[0.7191177]
[-] Pasajero 22 coge maleta (Pasajero 22-1)	[1.5527674]
[-] Pasajero 18 coge maleta (Pasajero 18-1)	[1.9957484]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 13 coge maleta (Pasajero 13-1)	[0.536574699]
[-] Pasajero 21 coge maleta (Pasajero 21-1)	[0.5614753]
[-] Pasajero 1 coge maleta (Pasajero 1-1)	[0.5789674]
[-] Pasajero 33 coge maleta (Pasajero 33-1)	[0.5927623]
[-] Pasajero 31 coge maleta (Pasajero 31-1)	[0.6071671]
[-] Pasajero 20 coge maleta (Pasajero 20-1)	[0.624185101]
[-] Pasajero 11 coge maleta (Pasajero 11-1)	[0.6404722]
[-] Pasajero 4 coge maleta (Pasajero 4-1)	[0.668866999]
[-] Pasajero 25 coge maleta (Pasajero 25-1)	[0.682144999]
[-] Pasajero 9 coge maleta (Pasajero 9-1)	[0.7103349]
[-] Pasajero 33 coge maleta (Pasajero 33-2)	[1.004062099]
[-] Pasajero 10 coge maleta (Pasajero 10-1)	[1.7985824]
[-] Pasajero 22 coge maleta (Pasajero 22-1)	[2.679055801]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 16 coge maleta (Pasajero 16-1)	[0.5217967]
[-] Pasajero 4 coge maleta (Pasajero 4-1)	[0.567013699]
[-] Pasajero 2 coge maleta (Pasajero 2-1)	[0.596546]
[-] Pasajero 17 coge maleta (Pasajero 17-1)	[0.619014401]
[-] Pasajero 39 coge maleta (Pasajero 39-1)	[0.635249401]
[-] Pasajero 27 coge maleta (Pasajero 27-1)	[0.6532063]
[-] Pasajero 24 coge maleta (Pasajero 24-1)	[0.6746314]
[-] Pasajero 28 coge maleta (Pasajero 28-1)	[0.6897182]
[-] Pasajero 25 coge maleta (Pasajero 25-1)	[0.7274051]
[-] Pasajero 31 coge maleta (Pasajero 31-1)	[0.742291699]
[-] Pasajero 14 coge maleta (Pasajero 14-1)	[1.8739111]
[-] Pasajero 33 coge maleta (Pasajero 33-1)	[1.940967101]
[-] Pasajero 15 coge maleta (Pasajero 15-1)	[3.1187218]
[-] Pasajero 30 coge maleta (Pasajero 30-1)	[3.168424801]
[-] Pasajero 32 coge maleta (Pasajero 32-1)	[4.1765608]
[-] Pasajero 18 coge maleta (Pasajero 18-1)	[4.250095601]
[-] Pasajero 21 coge maleta (Pasajero 21-1)	[5.3014644]
[-] Pasajero 11 coge maleta (Pasajero 11-1)	[5.3262767]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 26 coge maleta (Pasajero 26-1)	[0.5115981]
[-] Pasajero 13 coge maleta (Pasajero 13-1)	[0.5442663]
[-] Pasajero 31 coge maleta (Pasajero 31-1)	[0.560561]
[-] Pasajero 9 coge maleta (Pasajero 9-1)	[0.5818596]
[-] Pasajero 4 coge maleta (Pasajero 4-1)	[0.598077401]
[-] Pasajero 24 coge maleta (Pasajero 24-1)	[0.6103251]
[-] Pasajero 15 coge maleta (Pasajero 15-1)	[0.631765299]
[-] Pasajero 0 coge maleta (Pasajero 0-1)	[0.656841]
[-] Pasajero 3 coge maleta (Pasajero 3-1)	[0.685501401]
[-] Pasajero 37 coge maleta (Pasajero 37-1)	[0.7079193]
[-] Pasajero 10 coge maleta (Pasajero 10-1)	[1.6275225]
[-] Pasajero 21 coge maleta (Pasajero 21-1)	[1.967472999]
[-] Pasajero 23 coge maleta (Pasajero 23-1)	[2.831261101]
[-] Pasajero 11 coge maleta (Pasajero 11-1)	[3.2322478]
[-] Pasajero 39 coge maleta (Pasajero 39-1)	[3.8324988]
[-] Pasajero 27 coge maleta (Pasajero 27-1)	[4.4264296]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 8 coge maleta (Pasajero 8-1)	[0.5159226]
[-] Pasajero 19 coge maleta (Pasajero 19-1)	[0.564739899]
[-] Pasajero 25 coge maleta (Pasajero 25-1)	[0.597247299]
[-] Pasajero 9 coge maleta (Pasajero 9-1)	[0.620983201]
[-] Pasajero 32 coge maleta (Pasajero 32-1)	[0.654371]
[-] Pasajero 2 coge maleta (Pasajero 2-1)	[0.6792474]
[-] Pasajero 37 coge maleta (Pasajero 37-1)	[0.6970346]
[-] Pasajero 34 coge maleta (Pasajero 34-1)	[0.712913699]
[-] Pasajero 28 coge maleta (Pasajero 28-1)	[0.7399642]
[-] Pasajero 13 coge maleta (Pasajero 13-1)	[0.7556318]
[-] Pasajero 38 coge maleta (Pasajero 38-1)	[1.655995999]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 8 coge maleta (Pasajero 8-1)	[0.544661]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 14 coge maleta (Pasajero 14-1)	[0.529545001]
[-] Pasajero 18 coge maleta (Pasajero 18-1)	[0.5588405]
[-] Pasajero 29 coge maleta (Pasajero 29-1)	[0.557635599]
[-] Pasajero 38 coge maleta (Pasajero 38-1)	[0.5793554]
[-] Pasajero 0 coge maleta (Pasajero 0-1)	[0.586352301]
[-] Pasajero 1 coge maleta (Pasajero 1-1)	[0.6027676]
[-] Pasajero 9 coge maleta (Pasajero 9-1)	[0.601136299]
[-] Pasajero 17 coge maleta (Pasajero 17-1)	[0.617746]
[-] Pasajero 9 coge maleta (Pasajero 9-1)	[0.618928899]
[-] Pasajero 2 coge maleta (Pasajero 2-1)	[0.637706899]
[-] Pasajero 16 coge maleta (Pasajero 16-1)	[0.6356828]
[-] Pasajero 19 coge maleta (Pasajero 19-1)	[0.653161]
[-] Pasajero 33 coge maleta (Pasajero 33-1)	[0.6693226]
[-] Pasajero 12 coge maleta (Pasajero 12-1)	[0.690410599]
[-] Pasajero 15 coge maleta (Pasajero 15-1)	[0.706995299]
[-] Pasajero 3 coge maleta (Pasajero 3-1)	[0.719724999]
[-] Pasajero 37 coge maleta (Pasajero 37-1)	[0.7202917]
[-] Pasajero 13 coge maleta (Pasajero 13-1)	[0.735594601]
[-] Pasajero 21 coge maleta (Pasajero 21-1)	[0.7419447]
[-] Pasajero 39 coge maleta (Pasajero 39-1)	[1.6110791]
[-] Pasajero 16 coge maleta (Pasajero 16-1)	[1.8732932]
[-] Pasajero 11 coge maleta (Pasajero 11-1)	[1.9240776]
[-] Pasajero 7 coge maleta (Pasajero 7-1)	[1.9601884]
[-] Pasajero 5 coge maleta (Pasajero 5-1)	[2.6239225]
[-] Pasajero 32 coge maleta (Pasajero 32-1)	[2.887921499]
[-] Pasajero 26 coge maleta (Pasajero 26-1)	[2.9761342]
[-] Pasajero 10 coge maleta (Pasajero 10-1)	[3.2319272]
[-] Pasajero 31 coge maleta (Pasajero 31-1)	[3.8603719]
[-] Pasajero 5 coge maleta (Pasajero 5-1)	[3.954129701]
[-] Pasajero 23 coge maleta (Pasajero 23-1)	[4.2095483]
[-] Pasajero 33 coge maleta (Pasajero 33-1)	[4.312563201]
[-] Pasajero 29 coge maleta (Pasajero 29-1)	[5.132144399]
[-] Pasajero 18 coge maleta (Pasajero 18-1)	[5.1768596]
[-] Pasajero 36 coge maleta (Pasajero 36-1)	[5.2199743]
[-] Pasajero 22 coge maleta (Pasajero 22-1)	[5.536431799]
[-] Pasajero 22 coge maleta (Pasajero 22-1)	[6.2267853]
[-] Pasajero 15 coge maleta (Pasajero 15-1)	[6.315396801]
[-] Pasajero 11 coge maleta (Pasajero 11-1)	[6.3158919]
[-] Pasajero 8 coge maleta (Pasajero 8-1)	[6.4798919]
[-] Pasajero 25 coge maleta (Pasajero 25-1)	[7.2919956]
[-] Pasajero 0 coge maleta (Pasajero 0-1)	[7.351061399]
[-] Pasajero 3 coge maleta (Pasajero 3-1)	[7.5284139]
[-] Pasajero 23 coge maleta (Pasajero 23-1)	[7.717950499]
[-] Pasajero 6 coge maleta (Pasajero 6-1)	[8.5317136]
[-] Pasajero 4 coge maleta (Pasajero 4-1)	[8.701134199]
[-] Pasajero 20 coge maleta (Pasajero 20-1)	[8.6986361]
[-] Pasajero 30 coge maleta (Pasajero 30-1)	[8.7433617]
[-] Pasajero 35 coge maleta (Pasajero 35-1)	[9.740976101]
[-] Pasajero 21 coge maleta (Pasajero 21-1)	[9.767264201]
[-] Pasajero 25 coge maleta (Pasajero 25-1)	[9.8200954]
[-] Pasajero 1 coge maleta (Pasajero 1-1)	[9.873382]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 33 coge maleta (Pasajero 33-1)	[0.5162236]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 11 coge maleta (Pasajero 11-1)	[0.5191005]
[-] Pasajero 30 coge maleta (Pasajero 30-1)	[0.5609765]
[-] Pasajero 16 coge maleta (Pasajero 16-1)	[0.5636237]
[-] Pasajero 21 coge maleta (Pasajero 21-1)	[0.5862035]
[-] Pasajero 21 coge maleta (Pasajero 21-1)	[0.58624]
[-] Pasajero 1 coge maleta (Pasajero 1-1)	[0.613846001]
[-] Pasajero 6 coge maleta (Pasajero 6-1)	[0.6131027]
[-] Pasajero 9 coge maleta (Pasajero 9-1)	[0.6296855]
[-] Pasajero 10 coge maleta (Pasajero 10-1)	[0.6475265]
[-] Pasajero 38 coge maleta (Pasajero 38-1)	[0.662510201]
[-] Pasajero 19 coge maleta (Pasajero 19-1)	[0.6635509]
[-] Pasajero 8 coge maleta (Pasajero 8-1)	[0.6834418]
[-] Pasajero 14 coge maleta (Pasajero 14-1)	[0.682696201]
[-] Pasajero 9 coge maleta (Pasajero 9-1)	[0.7006823]
[-] Pasajero 30 coge maleta (Pasajero 30-1)	[0.7191954]
[-] Pasajero 11 coge maleta (Pasajero 11-1)	[0.717382801]
[-] Pasajero 0 coge maleta (Pasajero 0-1)	[0.7366264]
[-] Pasajero 23 coge maleta (Pasajero 23-1)	[0.7567307]
[-] Pasajero 14 coge maleta (Pasajero 14-1)	[0.7737448]
[-] Pasajero 35 coge maleta (Pasajero 35-1)	[1.8116349]
[-] Pasajero 5 coge maleta (Pasajero 5-1)	[1.9335139]
[-] Pasajero 0 coge maleta (Pasajero 0-1)	[2.1158073]
[-] Pasajero 37 coge maleta (Pasajero 37-1)	[2.1368279]
[-] Pasajero 23 coge maleta (Pasajero 23-1)	[2.9613881]
[-] Pasajero 5 coge maleta (Pasajero 5-2)	[1.011944]
[-] Pasajero 32 coge maleta (Pasajero 32-1)	[3.177628799]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 33 coge maleta (Pasajero 33-1)	[0.506189299]
[-] Pasajero 12 coge maleta (Pasajero 12-1)	[0.5304203]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 6 coge maleta (Pasajero 6-1)	[0.5262268]
[-] Pasajero 34 coge maleta (Pasajero 34-1)	[0.5429464]
[-] Pasajero 22 coge maleta (Pasajero 22-1)	[0.5444128]
[-] Pasajero 24 coge maleta (Pasajero 24-1)	[0.5604734]
[-] Pasajero 23 coge maleta (Pasajero 23-1)	[0.5605973]
[-] Pasajero 19 coge maleta (Pasajero 19-1)	[0.5827109]
[-] Pasajero 29 coge maleta (Pasajero 29-1)	[0.598333599]
[-] Pasajero 35 coge maleta (Pasajero 35-1)	[0.5940706]
[-] Pasajero 30 coge maleta (Pasajero 30-1)	[0.6109502]
[-] Pasajero 38 coge maleta (Pasajero 38-1)	[0.610316899]
[-] Pasajero 39 coge maleta (Pasajero 39-1)	[0.626645201]
[-] Pasajero 10 coge maleta (Pasajero 10-1)	[0.648107299]
[-] Pasajero 28 coge maleta (Pasajero 28-1)	[0.649406299]
[-] Pasajero 38 coge maleta (Pasajero 38-1)	[0.6596564]
[-] Pasajero 13 coge maleta (Pasajero 13-1)	[0.6820379]
[-] Pasajero 7 coge maleta (Pasajero 7-1)	[0.696149299]
[-] Pasajero 6 coge maleta (Pasajero 6-1)	[0.6997091]
[-] Pasajero 11 coge maleta (Pasajero 11-1)	[0.7111325]
[-] Pasajero 24 coge maleta (Pasajero 24-1)	[1.7852089]
[-] Pasajero 39 coge maleta (Pasajero 39-1)	[1.807725]
[-] Pasajero 13 coge maleta (Pasajero 13-1)	[1.9322927]
[-] Pasajero 9 coge maleta (Pasajero 9-1)	[1.9972999]
[-] Pasajero 32 coge maleta (Pasajero 32-1)	[2.8514937]
[-] Pasajero 28 coge maleta (Pasajero 28-1)	[2.852403]
[-] Pasajero 8 coge maleta (Pasajero 8-1)	[2.8994659]
[-] Pasajero 0 coge maleta (Pasajero 0-1)	[3.141715999]
[-] Pasajero 0 coge maleta (Pasajero 0-1)	[3.999137]
[-] Pasajero 22 coge maleta (Pasajero 22-1)	[4.043592901]
[-] Pasajero 33 coge maleta (Pasajero 33-1)	[4.289494499]
[-] Pasajero 27 coge maleta (Pasajero 27-1)	[4.5249369]
[-] Pasajero 37 coge maleta (Pasajero 37-1)	[5.0694405]
[-] Pasajero 17 coge maleta (Pasajero 17-1)	[5.2720384]
[-] Pasajero 21 coge maleta (Pasajero 21-1)	[5.468501299]
[-] Pasajero 29 coge maleta (Pasajero 29-1)	[5.6401832]
[-] Pasajero 17 coge maleta (Pasajero 17-1)	[6.3051815]
[-] Pasajero 29 coge maleta (Pasajero 29-2)	[0.8711443]
[-] Pasajero 1 coge maleta (Pasajero 1-1)	[6.531020401]
[-] Pasajero 31 coge maleta (Pasajero 31-1)	[6.760875101]
[-] Pasajero 3 coge maleta (Pasajero 3-1)	[7.313100999]
[-] Pasajero 21 coge maleta (Pasajero 21-1)	[7.6722575]
[-] Pasajero 26 coge maleta (Pasajero 26-1)	[7.774375699]
[-] Pasajero 10 coge maleta (Pasajero 10-1)	[7.8307099]
[-] Pasajero 19 coge maleta (Pasajero 19-1)	[8.5186754]
[-] Pasajero 36 coge maleta (Pasajero 36-1)	[8.809858]
[-] Pasajero 20 coge maleta (Pasajero 20-1)	[8.8518836]
[-] Pasajero 30 coge maleta (Pasajero 30-1)	[9.1219908]
[-] Pasajero 9 coge maleta (Pasajero 9-1)	[9.808818901]
[-] Pasajero 25 coge maleta (Pasajero 25-1)	[9.842202101]
[-] Pasajero 36 coge maleta (Pasajero 36-1)	[10.182562901]
[-] Pasajero 4 coge maleta (Pasajero 4-1)	[10.208050799]
[-] Pasajero 15 coge maleta (Pasajero 15-1)	[10.7117487]
[-] Pasajero 4 coge maleta (Pasajero 4-1)	[10.9431578]
[-] Pasajero 32 coge maleta (Pasajero 32-1)	[11.0731763]
[-] Pasajero 8 coge maleta (Pasajero 8-1)	[11.5121357]
[-] Pasajero 7 coge maleta (Pasajero 7-1)	[11.8030867]
[-] Pasajero 11 coge maleta (Pasajero 11-1)	[12.777480801]
[-] Pasajero 2 coge maleta (Pasajero 2-1)	[13.2148736]
[-] Pasajero 3 coge maleta (Pasajero 3-1)	[13.8293951]
[-] Pasajero 5 coge maleta (Pasajero 5-1)	[14.166193101]
[-] Pasajero 37 coge maleta (Pasajero 37-1)	[14.9589977]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 5 coge maleta (Pasajero 5-1)	[0.517607199]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 28 coge maleta (Pasajero 28-1)	[0.511083199]
[-] Pasajero 0 coge maleta (Pasajero 0-1)	[0.5363548]
[-] Pasajero 36 coge maleta (Pasajero 36-1)	[0.531364001]
[-] Pasajero 39 coge maleta (Pasajero 39-1)	[0.5485117]
[-] Pasajero 6 coge maleta (Pasajero 6-1)	[0.565931701]
[-] Pasajero 20 coge maleta (Pasajero 20-1)	[0.5886182]
[-] Pasajero 36 coge maleta (Pasajero 36-1)	[0.5862118]
[-] Pasajero 29 coge maleta (Pasajero 29-1)	[0.608291599]
[-] Pasajero 18 coge maleta (Pasajero 18-1)	[0.609702801]
[-] Pasajero 30 coge maleta (Pasajero 30-1)	[0.6293324]
[-] Pasajero 1 coge maleta (Pasajero 1-1)	[0.6478855]
[-] Pasajero 19 coge maleta (Pasajero 19-1)	[0.6510104]
[-] Pasajero 0 coge maleta (Pasajero 0-1)	[0.6696502]
[-] Pasajero 20 coge maleta (Pasajero 20-1)	[0.671531601]
[-] Pasajero 38 coge maleta (Pasajero 38-1)	[0.681198001]
[-] Pasajero 31 coge maleta (Pasajero 31-1)	[0.6883788]
[-] Pasajero 16 coge maleta (Pasajero 16-1)	[0.7015639]
[-] Pasajero 30 coge maleta (Pasajero 30-1)	[0.715147399]
[-] Pasajero 3 coge maleta (Pasajero 3-1)	[0.7189834]
[-] Pasajero 32 coge maleta (Pasajero 32-1)	[1.6795829]
[-] Pasajero 33 coge maleta (Pasajero 33-1)	[1.679477901]
[-] Pasajero 34 coge maleta (Pasajero 34-1)	[1.701650399]
[-] Pasajero 16 coge maleta (Pasajero 16-1)	[1.913062]
[-] Pasajero 22 coge maleta (Pasajero 22-1)	[2.8454915]
[-] Pasajero 35 coge maleta (Pasajero 35-1)	[2.843423399]
[-] Pasajero 27 coge maleta (Pasajero 27-1)	[2.991161]
[-] Pasajero 29 coge maleta (Pasajero 29-1)	[2.9907592]
[-] Pasajero 13 coge maleta (Pasajero 13-1)	[3.9596684]
[-] Pasajero 13 coge maleta (Pasajero 13-1)	[4.073043799]
[-] Pasajero 14 coge maleta (Pasajero 14-1)	[4.135546499]
[-] Pasajero 11 coge maleta (Pasajero 11-1)	[4.167753901]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 3 coge maleta (Pasajero 3-1)	[0.5103267]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 5 coge maleta (Pasajero 5-1)	[0.5580234]
[-] Pasajero 7 coge maleta (Pasajero 7-1)	[0.7341645]
[-] Pasajero 38 coge maleta (Pasajero 38-1)	[0.7351417]
[-] Pasajero 23 coge maleta (Pasajero 23-1)	[0.9217501]
[-] Pasajero 12 coge maleta (Pasajero 12-1)	[0.9315408]
[-] Pasajero 19 coge maleta (Pasajero 19-1)	[1.1223295]
[-] Pasajero 28 coge maleta (Pasajero 28-1)	[1.1246841]
[-] Pasajero 16 coge maleta (Pasajero 16-1)	[1.3194471]
[-] Pasajero 33 coge maleta (Pasajero 33-1)	[1.3221008]
[-] Pasajero 34 coge maleta (Pasajero 34-1)	[1.5135378]
[-] Pasajero 4 coge maleta (Pasajero 4-1)	[1.6758681]
[-] Pasajero 33 coge maleta (Pasajero 33-1)	[1.8594189]
[-] Pasajero 6 coge maleta (Pasajero 6-1)	[1.91171]
[-] Pasajero 34 coge maleta (Pasajero 34-1)	[2.0571463]
[-] Pasajero 26 coge maleta (Pasajero 26-1)	[2.2860163]
[-] Pasajero 31 coge maleta (Pasajero 31-1)	[2.353591]
[-] Pasajero 17 coge maleta (Pasajero 17-1)	[2.6703535]
[-] Pasajero 18 coge maleta (Pasajero 18-1)	[2.7044978]
[-] Pasajero 26 coge maleta (Pasajero 26-1)	[2.8925534]
[-] Pasajero 34 coge maleta (Pasajero 34-2)	[0.8953206]
[-] Pasajero 39 coge maleta (Pasajero 39-1)	[3.547797]
[-] Pasajero 11 coge maleta (Pasajero 11-1)	[3.6334788]
[-] Pasajero 18 coge maleta (Pasajero 18-2)	[0.9136084]
[-] Pasajero 39 coge maleta (Pasajero 39-2)	[0.7700214]
[-] Pasajero 37 coge maleta (Pasajero 37-1)	[4.9000908]
[-] Pasajero 5 coge maleta (Pasajero 5-1)	[4.9868238]
[-] Pasajero 30 coge maleta (Pasajero 30-1)	[5.3536903]
[-] Pasajero 2 coge maleta (Pasajero 2-1)	[5.9270507]
[-] Pasajero 30 coge maleta (Pasajero 30-2)	[0.7176194]
[-] Pasajero 36 coge maleta (Pasajero 36-1)	[6.3224805]
[-] Pasajero 8 coge maleta (Pasajero 8-1)	[6.6109672]

	========== PASAJEROS ========== 	  Tiempos

[-] Pasajero 6 coge maleta (Pasajero 6-1)	[0.5212305]
[-] Pasajero 9 coge maleta (Pasajero 9-1)	[0.6912048]
[-] Pasajero 25 coge maleta (Pasajero 25-1)	[0.8120941]
[-] Pasajero 15 coge maleta (Pasajero 15-1)	[0.9399025]
[-] Pasajero 7 coge maleta (Pasajero 7-1)	[1.0671223]
[-] Pasajero 1 coge maleta (Pasajero 1-1)	[1.2849001]
